facility_id,measure_name,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,number_of_discharges,number_of_readmissions,start_date,end_date
150086,READM-30-COPD-HRRP,1.0708,20.3856,19.0386,111.0,27.0,2020-07-01,2023-06-30
150088,READM-30-PN-HRRP,1.0414,16.917,16.2446,226.0,41.0,2020-07-01,2023-06-30
150088,READM-30-HIP-KNEE-HRRP,1.2376,6.3016,5.0917,,,2020-07-01,2023-06-30
150088,READM-30-HF-HRRP,1.1068,21.9802,19.8591,167.0,44.0,2020-07-01,2023-06-30
150088,READM-30-COPD-HRRP,1.0529,22.852,21.7042,77.0,21.0,2020-07-01,2023-06-30
150089,READM-30-PN-HRRP,0.9282,15.5457,16.7482,785.0,117.0,2020-07-01,2023-06-30
150089,READM-30-HIP-KNEE-HRRP,0.9287,5.374,5.7866,297.0,15.0,2020-07-01,2023-06-30
150089,READM-30-HF-HRRP,1.079,21.5012,19.9266,756.0,168.0,2020-07-01,2023-06-30
150089,READM-30-COPD-HRRP,1.0141,19.2717,19.0032,203.0,40.0,2020-07-01,2023-06-30
150089,READM-30-CABG-HRRP,1.0004,10.609,10.6045,,,2020-07-01,2023-06-30
150089,READM-30-AMI-HRRP,1.0629,13.1642,12.3857,221.0,32.0,2020-07-01,2023-06-30
150090,READM-30-PN-HRRP,1.0425,19.297,18.5098,218.0,45.0,2020-07-01,2023-06-30
150090,READM-30-HF-HRRP,1.0779,23.5336,21.833,376.0,94.0,2020-07-01,2023-06-30
150090,READM-30-COPD-HRRP,0.9701,21.3126,21.9703,89.0,17.0,2020-07-01,2023-06-30
150090,READM-30-AMI-HRRP,1.0819,16.8722,15.5943,107.0,22.0,2020-07-01,2023-06-30
150091,READM-30-PN-HRRP,1.063,13.6538,12.8449,59.0,12.0,2020-07-01,2023-06-30
150091,READM-30-HF-HRRP,0.9445,18.0159,19.0746,,,2020-07-01,2023-06-30
150091,READM-30-COPD-HRRP,0.97,14.001,14.4346,,,2020-07-01,2023-06-30
150097,READM-30-PN-HRRP,0.9661,15.6085,16.1564,143.0,20.0,2020-07-01,2023-06-30
150097,READM-30-HF-HRRP,1.0262,21.6651,21.111,116.0,27.0,2020-07-01,2023-06-30
150097,READM-30-COPD-HRRP,0.996,19.8362,19.9149,92.0,18.0,2020-07-01,2023-06-30
150100,READM-30-PN-HRRP,1.005,17.1436,17.0586,348.0,60.0,2020-07-01,2023-06-30
150100,READM-30-HIP-KNEE-HRRP,0.739,3.2137,4.3487,772.0,21.0,2020-07-01,2023-06-30
150100,READM-30-HF-HRRP,0.9884,19.9204,20.1539,471.0,93.0,2020-07-01,2023-06-30
150100,READM-30-COPD-HRRP,0.9994,18.5649,18.5761,81.0,15.0,2020-07-01,2023-06-30
150100,READM-30-CABG-HRRP,0.9823,8.9441,9.1054,,,2020-07-01,2023-06-30
150100,READM-30-AMI-HRRP,0.9789,13.1649,13.4491,228.0,29.0,2020-07-01,2023-06-30
150101,READM-30-PN-HRRP,0.939,13.3035,14.1681,,,2020-07-01,2023-06-30
150101,READM-30-HF-HRRP,1.0636,19.042,17.9031,72.0,18.0,2020-07-01,2023-06-30
150102,READM-30-PN-HRRP,1.0241,14.863,14.513,,,2020-07-01,2023-06-30
150102,READM-30-HF-HRRP,1.0499,20.95,19.9544,,,2020-07-01,2023-06-30
150102,READM-30-COPD-HRRP,1.0154,14.204,13.9883,,,2020-07-01,2023-06-30
150104,READM-30-PN-HRRP,1.0062,15.2349,15.1407,122.0,19.0,2020-07-01,2023-06-30
150104,READM-30-HIP-KNEE-HRRP,1.1264,5.3001,4.7052,,,2020-07-01,2023-06-30
150104,READM-30-HF-HRRP,0.9969,19.6919,19.7538,123.0,24.0,2020-07-01,2023-06-30
150104,READM-30-COPD-HRRP,0.9536,16.0107,16.7901,,,2020-07-01,2023-06-30
150104,READM-30-AMI-HRRP,0.9878,15.1151,15.3021,,,2020-07-01,2023-06-30
150109,READM-30-PN-HRRP,0.9856,17.1266,17.3761,362.0,61.0,2020-07-01,2023-06-30
150109,READM-30-HIP-KNEE-HRRP,1.1832,5.5134,4.6599,251.0,16.0,2020-07-01,2023-06-30
150109,READM-30-HF-HRRP,0.9596,20.0777,20.924,443.0,86.0,2020-07-01,2023-06-30
150109,READM-30-COPD-HRRP,1.0757,20.2169,18.7943,96.0,24.0,2020-07-01,2023-06-30
150109,READM-30-CABG-HRRP,1.0047,11.4624,11.4091,,,2020-07-01,2023-06-30
150109,READM-30-AMI-HRRP,0.8842,12.1985,13.7958,269.0,27.0,2020-07-01,2023-06-30
150112,READM-30-PN-HRRP,0.9524,16.0863,16.8908,493.0,76.0,2020-07-01,2023-06-30
150112,READM-30-HIP-KNEE-HRRP,1.0552,6.1891,5.8656,,,2020-07-01,2023-06-30
150112,READM-30-HF-HRRP,0.96,19.6771,20.4967,406.0,77.0,2020-07-01,2023-06-30
150112,READM-30-COPD-HRRP,1.088,21.2605,19.5417,149.0,37.0,2020-07-01,2023-06-30
150112,READM-30-CABG-HRRP,1.0083,9.5569,9.4784,,,2020-07-01,2023-06-30
150112,READM-30-AMI-HRRP,1.0828,13.5927,12.5533,215.0,33.0,2020-07-01,2023-06-30
150113,READM-30-PN-HRRP,1.0111,15.4451,15.2756,183.0,29.0,2020-07-01,2023-06-30
150113,READM-30-HIP-KNEE-HRRP,0.9936,5.314,5.348,,,2020-07-01,2023-06-30
150113,READM-30-HF-HRRP,0.9021,16.9005,18.7345,249.0,35.0,2020-07-01,2023-06-30
150113,READM-30-COPD-HRRP,1.0375,19.9033,19.1841,89.0,20.0,2020-07-01,2023-06-30
150113,READM-30-AMI-HRRP,0.9685,13.0189,13.4431,,,2020-07-01,2023-06-30
150115,READM-30-PN-HRRP,0.9942,14.5337,14.6185,271.0,39.0,2020-07-01,2023-06-30
150115,READM-30-HIP-KNEE-HRRP,0.8243,4.1639,5.0514,,,2020-07-01,2023-06-30
150115,READM-30-HF-HRRP,0.9854,17.1591,17.4136,373.0,63.0,2020-07-01,2023-06-30
150115,READM-30-COPD-HRRP,1.0324,16.1799,15.6718,81.0,15.0,2020-07-01,2023-06-30
150115,READM-30-AMI-HRRP,1.0288,11.1981,10.8847,158.0,19.0,2020-07-01,2023-06-30
150125,READM-30-PN-HRRP,1.0596,18.5762,17.532,662.0,127.0,2020-07-01,2023-06-30
150125,READM-30-HIP-KNEE-HRRP,1.1778,6.9192,5.8749,,,2020-07-01,2023-06-30
150125,READM-30-HF-HRRP,1.0677,21.8424,20.4582,1068.0,238.0,2020-07-01,2023-06-30
150125,READM-30-COPD-HRRP,1.1083,21.439,19.3436,310.0,73.0,2020-07-01,2023-06-30
150125,READM-30-CABG-HRRP,0.9111,9.8526,10.814,,,2020-07-01,2023-06-30
150125,READM-30-AMI-HRRP,1.0429,15.2029,14.5778,243.0,39.0,2020-07-01,2023-06-30
150126,READM-30-PN-HRRP,0.9638,16.3062,16.9181,414.0,65.0,2020-07-01,2023-06-30
150126,READM-30-HIP-KNEE-HRRP,0.9732,5.6029,5.7569,,,2020-07-01,2023-06-30
150126,READM-30-HF-HRRP,0.9112,17.8796,19.6212,534.0,89.0,2020-07-01,2023-06-30
150126,READM-30-COPD-HRRP,0.9866,18.8142,19.0701,148.0,27.0,2020-07-01,2023-06-30
150126,READM-30-CABG-HRRP,1.1575,12.8438,11.0959,110.0,19.0,2020-07-01,2023-06-30
150126,READM-30-AMI-HRRP,1.0351,13.8106,13.3429,227.0,33.0,2020-07-01,2023-06-30
150128,READM-30-PN-HRRP,1.0018,15.3338,15.3066,234.0,36.0,2020-07-01,2023-06-30
150128,READM-30-HIP-KNEE-HRRP,0.9711,5.6775,5.8464,,,2020-07-01,2023-06-30
150128,READM-30-HF-HRRP,0.9259,18.94,20.4567,414.0,73.0,2020-07-01,2023-06-30
150128,READM-30-COPD-HRRP,1.0117,20.5577,20.3191,118.0,25.0,2020-07-01,2023-06-30
150128,READM-30-AMI-HRRP,1.0463,13.3943,12.8011,111.0,17.0,2020-07-01,2023-06-30
150133,READM-30-PN-HRRP,1.0472,16.6857,15.9329,161.0,30.0,2020-07-01,2023-06-30
150133,READM-30-HF-HRRP,0.9565,18.4739,19.3145,125.0,20.0,2020-07-01,2023-06-30
150133,READM-30-COPD-HRRP,1.0127,18.5201,18.2883,66.0,13.0,2020-07-01,2023-06-30
150146,READM-30-PN-HRRP,1.0349,15.0408,14.5342,78.0,14.0,2020-07-01,2023-06-30
150146,READM-30-HF-HRRP,1.0264,19.0488,18.5593,85.0,18.0,2020-07-01,2023-06-30
150146,READM-30-COPD-HRRP,0.9553,18.9438,19.8298,,,2020-07-01,2023-06-30
150150,READM-30-PN-HRRP,1.0449,16.1942,15.4983,62.0,13.0,2020-07-01,2023-06-30
150150,READM-30-HF-HRRP,0.9484,19.0261,20.0602,,,2020-07-01,2023-06-30
150150,READM-30-COPD-HRRP,0.9851,19.0219,19.3092,,,2020-07-01,2023-06-30
150153,READM-30-HF-HRRP,0.8458,15.5457,18.3809,369.0,46.0,2020-07-01,2023-06-30
150153,READM-30-CABG-HRRP,0.9181,9.749,10.6182,408.0,37.0,2020-07-01,2023-06-30
150153,READM-30-AMI-HRRP,0.9026,11.2833,12.5008,574.0,60.0,2020-07-01,2023-06-30
150157,READM-30-PN-HRRP,0.9961,15.6112,15.6726,117.0,18.0,2020-07-01,2023-06-30
150157,READM-30-HF-HRRP,0.9562,17.4287,18.2268,98.0,14.0,2020-07-01,2023-06-30
150157,READM-30-COPD-HRRP,0.9528,17.4594,18.325,,,2020-07-01,2023-06-30
150158,READM-30-PN-HRRP,0.9921,17.055,17.1902,396.0,67.0,2020-07-01,2023-06-30
150158,READM-30-HIP-KNEE-HRRP,1.2713,6.9348,5.4548,128.0,12.0,2020-07-01,2023-06-30
150158,READM-30-HF-HRRP,0.9252,19.0805,20.622,406.0,72.0,2020-07-01,2023-06-30
150158,READM-30-COPD-HRRP,0.9566,18.4339,19.2707,80.0,12.0,2020-07-01,2023-06-30
150158,READM-30-AMI-HRRP,0.9137,11.6554,12.7567,,,2020-07-01,2023-06-30
150160,READM-30-HIP-KNEE-HRRP,0.6501,2.6357,4.0545,887.0,18.0,2020-07-01,2023-06-30
150161,READM-30-PN-HRRP,0.8641,13.7333,15.8937,260.0,26.0,2020-07-01,2023-06-30
150161,READM-30-HIP-KNEE-HRRP,0.9264,3.7981,4.1,,,2020-07-01,2023-06-30
150161,READM-30-HF-HRRP,0.9526,18.3378,19.2512,182.0,30.0,2020-07-01,2023-06-30
150161,READM-30-COPD-HRRP,0.9465,16.5905,17.528,,,2020-07-01,2023-06-30
150161,READM-30-AMI-HRRP,1.0904,13.4288,12.3151,,,2020-07-01,2023-06-30
150162,READM-30-PN-HRRP,1.0327,17.6384,17.0796,974.0,174.0,2020-07-01,2023-06-30
150162,READM-30-HIP-KNEE-HRRP,1.2068,7.4959,6.2114,,,2020-07-01,2023-06-30
150162,READM-30-HF-HRRP,0.9824,20.4222,20.7888,868.0,176.0,2020-07-01,2023-06-30
150162,READM-30-COPD-HRRP,1.0516,19.9018,18.9253,170.0,37.0,2020-07-01,2023-06-30
150162,READM-30-CABG-HRRP,1.0103,10.43,10.324,131.0,14.0,2020-07-01,2023-06-30
150162,READM-30-AMI-HRRP,1.0491,13.2454,12.6253,315.0,44.0,2020-07-01,2023-06-30
150165,READM-30-PN-HRRP,1.0526,17.5691,16.6917,128.0,26.0,2020-07-01,2023-06-30
150165,READM-30-HIP-KNEE-HRRP,0.9549,4.9768,5.2118,,,2020-07-01,2023-06-30
150165,READM-30-HF-HRRP,1.065,22.3086,20.9474,235.0,57.0,2020-07-01,2023-06-30
150165,READM-30-COPD-HRRP,0.9875,18.6229,18.8595,74.0,13.0,2020-07-01,2023-06-30
150165,READM-30-AMI-HRRP,1.0364,14.5713,14.0591,,,2020-07-01,2023-06-30
150166,READM-30-HIP-KNEE-HRRP,0.9239,3.843,4.1595,,,2020-07-01,2023-06-30
150168,READM-30-HIP-KNEE-HRRP,0.9406,5.7046,6.0649,,,2020-07-01,2023-06-30
150169,READM-30-PN-HRRP,0.991,16.2963,16.4442,329.0,53.0,2020-07-01,2023-06-30
150169,READM-30-HIP-KNEE-HRRP,0.9567,4.6255,4.8349,250.0,11.0,2020-07-01,2023-06-30
150169,READM-30-HF-HRRP,1.0814,21.1495,19.5575,300.0,69.0,2020-07-01,2023-06-30
150169,READM-30-COPD-HRRP,0.953,18.6108,19.5287,129.0,21.0,2020-07-01,2023-06-30
150172,READM-30-HIP-KNEE-HRRP,0.9768,3.0044,3.0756,,,2020-07-01,2023-06-30
150173,READM-30-PN-HRRP,0.9721,15.6721,16.1223,529.0,81.0,2020-07-01,2023-06-30
150173,READM-30-HIP-KNEE-HRRP,0.9318,4.4401,4.765,,,2020-07-01,2023-06-30
150173,READM-30-HF-HRRP,0.9382,18.5434,19.7645,450.0,79.0,2020-07-01,2023-06-30
150173,READM-30-COPD-HRRP,0.9698,19.2269,19.8264,166.0,30.0,2020-07-01,2023-06-30
150173,READM-30-CABG-HRRP,1.0023,11.8944,11.8675,,,2020-07-01,2023-06-30
150173,READM-30-AMI-HRRP,1.0422,13.7712,13.2136,189.0,28.0,2020-07-01,2023-06-30
150177,READM-30-HIP-KNEE-HRRP,1.0518,4.2503,4.0411,,,2020-07-01,2023-06-30
150181,READM-30-PN-HRRP,0.9617,14.6264,15.209,,,2020-07-01,2023-06-30
150181,READM-30-HIP-KNEE-HRRP,0.8879,3.7263,4.1968,,,2020-07-01,2023-06-30
150181,READM-30-HF-HRRP,0.9732,17.5985,18.0832,,,2020-07-01,2023-06-30
150183,READM-30-PN-HRRP,0.9559,12.9479,13.5459,,,2020-07-01,2023-06-30
150183,READM-30-HF-HRRP,1.0182,18.4782,18.1482,69.0,14.0,2020-07-01,2023-06-30
160001,READM-30-PN-HRRP,0.9119,11.8246,12.9677,,,2020-07-01,2023-06-30
160001,READM-30-HF-HRRP,0.9899,17.0594,17.2339,92.0,15.0,2020-07-01,2023-06-30
160013,READM-30-PN-HRRP,0.9604,13.7589,14.3262,99.0,11.0,2020-07-01,2023-06-30
160013,READM-30-HF-HRRP,1.0157,18.5701,18.2835,75.0,15.0,2020-07-01,2023-06-30
160013,READM-30-COPD-HRRP,1.0055,16.6728,16.5809,,,2020-07-01,2023-06-30
160016,READM-30-PN-HRRP,0.9301,14.0569,15.1136,226.0,27.0,2020-07-01,2023-06-30
160016,READM-30-HF-HRRP,0.9037,17.4231,19.2799,264.0,39.0,2020-07-01,2023-06-30
160016,READM-30-COPD-HRRP,0.9976,16.9019,16.9421,,,2020-07-01,2023-06-30
160016,READM-30-AMI-HRRP,0.8365,9.8994,11.8339,,,2020-07-01,2023-06-30
160028,READM-30-PN-HRRP,0.9876,16.3737,16.5794,109.0,17.0,2020-07-01,2023-06-30
160028,READM-30-HF-HRRP,1.0958,21.7428,19.8423,154.0,40.0,2020-07-01,2023-06-30
160028,READM-30-AMI-HRRP,1.0786,14.7446,13.67,77.0,15.0,2020-07-01,2023-06-30
160029,READM-30-PN-HRRP,0.8981,13.1676,14.6619,266.0,28.0,2020-07-01,2023-06-30
160029,READM-30-HIP-KNEE-HRRP,0.8406,4.7853,5.6927,,,2020-07-01,2023-06-30
160029,READM-30-HF-HRRP,1.053,19.0589,18.0999,401.0,80.0,2020-07-01,2023-06-30
160029,READM-30-COPD-HRRP,1.0886,18.9032,17.3645,89.0,22.0,2020-07-01,2023-06-30
160029,READM-30-AMI-HRRP,0.9672,10.6889,11.0511,164.0,16.0,2020-07-01,2023-06-30
160030,READM-30-PN-HRRP,0.949,13.4947,14.2204,344.0,43.0,2020-07-01,2023-06-30
160030,READM-30-HIP-KNEE-HRRP,0.9731,5.5884,5.7428,,,2020-07-01,2023-06-30
160030,READM-30-HF-HRRP,0.958,17.3454,18.1065,507.0,85.0,2020-07-01,2023-06-30
160030,READM-30-COPD-HRRP,0.9368,14.2471,15.2087,118.0,13.0,2020-07-01,2023-06-30
160030,READM-30-AMI-HRRP,0.8874,10.9794,12.3727,187.0,15.0,2020-07-01,2023-06-30
160032,READM-30-PN-HRRP,0.9058,13.8606,15.3019,,,2020-07-01,2023-06-30
160032,READM-30-HF-HRRP,0.9229,16.8395,18.2464,,,2020-07-01,2023-06-30
160033,READM-30-PN-HRRP,0.9291,14.4217,15.522,651.0,89.0,2020-07-01,2023-06-30
160033,READM-30-HIP-KNEE-HRRP,0.8425,3.7337,4.4316,,,2020-07-01,2023-06-30
160033,READM-30-HF-HRRP,1.1239,21.4631,19.0962,637.0,145.0,2020-07-01,2023-06-30
160033,READM-30-COPD-HRRP,1.0982,19.531,17.7838,283.0,61.0,2020-07-01,2023-06-30
160033,READM-30-CABG-HRRP,1.0715,10.1247,9.4492,,,2020-07-01,2023-06-30
160033,READM-30-AMI-HRRP,0.9423,12.9703,13.764,284.0,34.0,2020-07-01,2023-06-30
160040,READM-30-PN-HRRP,0.9783,13.7184,14.0226,,,2020-07-01,2023-06-30
160040,READM-30-HIP-KNEE-HRRP,0.9904,4.7501,4.796,,,2020-07-01,2023-06-30
160045,READM-30-PN-HRRP,1.0186,15.2931,15.0136,502.0,78.0,2020-07-01,2023-06-30
160045,READM-30-HIP-KNEE-HRRP,1.0327,6.1148,5.9211,,,2020-07-01,2023-06-30
160045,READM-30-HF-HRRP,0.8771,15.8958,18.1238,641.0,93.0,2020-07-01,2023-06-30
160045,READM-30-COPD-HRRP,1.0193,16.8093,16.4914,136.0,24.0,2020-07-01,2023-06-30
160045,READM-30-CABG-HRRP,0.9346,8.7932,9.4088,,,2020-07-01,2023-06-30
160045,READM-30-AMI-HRRP,0.9969,11.8154,11.8524,289.0,34.0,2020-07-01,2023-06-30
160047,READM-30-PN-HRRP,0.9699,15.6766,16.1634,230.0,34.0,2020-07-01,2023-06-30
160047,READM-30-HIP-KNEE-HRRP,0.9594,4.7648,4.9663,,,2020-07-01,2023-06-30
160047,READM-30-HF-HRRP,1.0096,20.1423,19.9515,230.0,47.0,2020-07-01,2023-06-30
160047,READM-30-COPD-HRRP,1.0634,20.1851,18.981,100.0,24.0,2020-07-01,2023-06-30
160047,READM-30-AMI-HRRP,0.9319,11.5927,12.4403,132.0,12.0,2020-07-01,2023-06-30
160057,READM-30-PN-HRRP,0.9543,15.2521,15.9825,368.0,53.0,2020-07-01,2023-06-30
160057,READM-30-HIP-KNEE-HRRP,1.0978,5.1903,4.7279,,,2020-07-01,2023-06-30
160057,READM-30-HF-HRRP,0.9696,18.2165,18.7881,418.0,74.0,2020-07-01,2023-06-30
160057,READM-30-COPD-HRRP,0.9306,16.2931,17.5075,180.0,25.0,2020-07-01,2023-06-30
160057,READM-30-AMI-HRRP,0.8959,10.24,11.4302,,,2020-07-01,2023-06-30
160058,READM-30-PN-HRRP,0.9486,16.0026,16.8694,241.0,35.0,2020-07-01,2023-06-30
160058,READM-30-HIP-KNEE-HRRP,1.028,6.3093,6.1374,,,2020-07-01,2023-06-30
160058,READM-30-HF-HRRP,1.0223,21.5166,21.0467,634.0,138.0,2020-07-01,2023-06-30
160058,READM-30-COPD-HRRP,1.0104,19.6095,19.407,114.0,23.0,2020-07-01,2023-06-30
160058,READM-30-CABG-HRRP,0.9345,9.1734,9.816,,,2020-07-01,2023-06-30
160058,READM-30-AMI-HRRP,0.974,14.0119,14.3863,266.0,36.0,2020-07-01,2023-06-30
160064,READM-30-PN-HRRP,0.9269,14.7934,15.9603,406.0,55.0,2020-07-01,2023-06-30
160064,READM-30-HIP-KNEE-HRRP,1.0712,5.4492,5.0871,259.0,15.0,2020-07-01,2023-06-30
160064,READM-30-HF-HRRP,1.0064,19.7981,19.6728,518.0,103.0,2020-07-01,2023-06-30
160064,READM-30-COPD-HRRP,0.9525,18.8667,19.8075,175.0,30.0,2020-07-01,2023-06-30
160064,READM-30-CABG-HRRP,1.109,11.7119,10.5611,82.0,13.0,2020-07-01,2023-06-30
160064,READM-30-AMI-HRRP,1.1165,14.011,12.5489,291.0,46.0,2020-07-01,2023-06-30
160067,READM-30-PN-HRRP,0.9327,15.6935,16.8261,151.0,19.0,2020-07-01,2023-06-30
160067,READM-30-HIP-KNEE-HRRP,0.8292,3.7109,4.4754,,,2020-07-01,2023-06-30
160067,READM-30-HF-HRRP,0.9194,18.1455,19.7371,148.0,21.0,2020-07-01,2023-06-30
160067,READM-30-COPD-HRRP,0.9261,15.3885,16.6169,,,2020-07-01,2023-06-30
160067,READM-30-AMI-HRRP,0.8775,11.3861,12.9751,,,2020-07-01,2023-06-30
160069,READM-30-PN-HRRP,0.8797,13.0715,14.8589,164.0,13.0,2020-07-01,2023-06-30
160069,READM-30-HF-HRRP,0.9965,17.9706,18.0344,185.0,33.0,2020-07-01,2023-06-30
160069,READM-30-COPD-HRRP,0.9626,17.3088,17.9811,,,2020-07-01,2023-06-30
160069,READM-30-AMI-HRRP,0.9244,9.7948,10.5964,,,2020-07-01,2023-06-30
160079,READM-30-PN-HRRP,0.9883,14.937,15.1133,514.0,76.0,2020-07-01,2023-06-30
160079,READM-30-HIP-KNEE-HRRP,0.8857,5.6109,6.3352,,,2020-07-01,2023-06-30
160079,READM-30-HF-HRRP,0.9056,16.7958,18.5473,481.0,74.0,2020-07-01,2023-06-30
160079,READM-30-COPD-HRRP,0.9483,16.7764,17.6905,174.0,26.0,2020-07-01,2023-06-30
160079,READM-30-CABG-HRRP,0.9403,8.9576,9.5266,,,2020-07-01,2023-06-30
160079,READM-30-AMI-HRRP,1.0434,12.9909,12.4501,177.0,25.0,2020-07-01,2023-06-30
160080,READM-30-PN-HRRP,0.9922,16.4611,16.5913,228.0,37.0,2020-07-01,2023-06-30
160080,READM-30-HF-HRRP,0.9546,19.8499,20.793,203.0,37.0,2020-07-01,2023-06-30
160080,READM-30-COPD-HRRP,1.0392,19.8346,19.0871,114.0,25.0,2020-07-01,2023-06-30
160080,READM-30-AMI-HRRP,0.9464,14.2367,15.0427,,,2020-07-01,2023-06-30
160082,READM-30-PN-HRRP,0.9509,13.8243,14.5388,769.0,103.0,2020-07-01,2023-06-30
160082,READM-30-HIP-KNEE-HRRP,0.8897,4.0611,4.5647,1637.0,65.0,2020-07-01,2023-06-30
160082,READM-30-HF-HRRP,0.9039,15.5975,17.2556,1031.0,154.0,2020-07-01,2023-06-30
160082,READM-30-COPD-HRRP,0.9506,15.1491,15.9362,264.0,37.0,2020-07-01,2023-06-30
160082,READM-30-CABG-HRRP,0.8775,8.4801,9.6643,,,2020-07-01,2023-06-30
160082,READM-30-AMI-HRRP,1.0175,11.9265,11.7218,664.0,80.0,2020-07-01,2023-06-30
160083,READM-30-PN-HRRP,0.8015,12.639,15.7689,550.0,55.0,2020-07-01,2023-06-30
160083,READM-30-HIP-KNEE-HRRP,0.9978,5.249,5.2605,,,2020-07-01,2023-06-30
160083,READM-30-HF-HRRP,0.8636,16.4146,19.008,841.0,128.0,2020-07-01,2023-06-30
160083,READM-30-COPD-HRRP,0.9605,16.9917,17.6914,185.0,29.0,2020-07-01,2023-06-30
160083,READM-30-CABG-HRRP,1.0182,10.5818,10.3931,363.0,39.0,2020-07-01,2023-06-30
160083,READM-30-AMI-HRRP,0.9021,10.8104,11.9839,553.0,55.0,2020-07-01,2023-06-30
160089,READM-30-PN-HRRP,0.9312,16.6988,17.9322,107.0,13.0,2020-07-01,2023-06-30
160089,READM-30-HF-HRRP,0.9461,21.4517,22.6748,112.0,20.0,2020-07-01,2023-06-30
160089,READM-30-COPD-HRRP,0.9688,16.9012,17.4452,,,2020-07-01,2023-06-30
160089,READM-30-AMI-HRRP,0.9877,16.5286,16.7338,,,2020-07-01,2023-06-30
160104,READM-30-PN-HRRP,0.9689,14.362,14.8227,126.0,16.0,2020-07-01,2023-06-30
160104,READM-30-HIP-KNEE-HRRP,0.9196,4.8518,5.2759,,,2020-07-01,2023-06-30
160104,READM-30-HF-HRRP,0.9167,16.934,18.473,100.0,11.0,2020-07-01,2023-06-30
160104,READM-30-COPD-HRRP,1.0032,16.5714,16.5178,,,2020-07-01,2023-06-30
160104,READM-30-AMI-HRRP,1.006,12.0907,12.0186,,,2020-07-01,2023-06-30
160110,READM-30-PN-HRRP,0.8751,13.5635,15.4997,345.0,38.0,2020-07-01,2023-06-30
160110,READM-30-HIP-KNEE-HRRP,1.0721,5.5414,5.1685,,,2020-07-01,2023-06-30
160110,READM-30-HF-HRRP,0.9654,18.205,18.858,365.0,64.0,2020-07-01,2023-06-30
160110,READM-30-COPD-HRRP,0.9751,16.6942,17.1213,75.0,11.0,2020-07-01,2023-06-30
160110,READM-30-CABG-HRRP,0.8994,9.3577,10.4044,,,2020-07-01,2023-06-30
160110,READM-30-AMI-HRRP,1.0341,12.7854,12.3633,191.0,26.0,2020-07-01,2023-06-30
160112,READM-30-PN-HRRP,1.0023,14.2787,14.2453,160.0,23.0,2020-07-01,2023-06-30
160112,READM-30-HIP-KNEE-HRRP,0.8546,4.5276,5.2981,,,2020-07-01,2023-06-30
160112,READM-30-HF-HRRP,0.9921,17.7111,17.8527,116.0,20.0,2020-07-01,2023-06-30
160112,READM-30-COPD-HRRP,0.9495,16.2818,17.1485,,,2020-07-01,2023-06-30
160117,READM-30-PN-HRRP,0.9685,12.9048,13.3241,140.0,16.0,2020-07-01,2023-06-30
160117,READM-30-HIP-KNEE-HRRP,0.9876,3.8528,3.9013,,,2020-07-01,2023-06-30
160117,READM-30-HF-HRRP,0.9449,16.9425,17.9298,141.0,20.0,2020-07-01,2023-06-30
160117,READM-30-COPD-HRRP,0.9689,15.0119,15.4935,,,2020-07-01,2023-06-30
160117,READM-30-AMI-HRRP,0.9173,10.7915,11.764,,,2020-07-01,2023-06-30
160124,READM-30-PN-HRRP,1.055,15.3141,14.5151,127.0,23.0,2020-07-01,2023-06-30
160124,READM-30-HIP-KNEE-HRRP,1.0687,5.0719,4.7457,,,2020-07-01,2023-06-30
160124,READM-30-HF-HRRP,1.0833,19.2367,17.7575,70.0,19.0,2020-07-01,2023-06-30
160124,READM-30-COPD-HRRP,0.9656,14.3485,14.8603,,,2020-07-01,2023-06-30
160146,READM-30-PN-HRRP,0.9871,15.2451,15.4449,314.0,47.0,2020-07-01,2023-06-30
160146,READM-30-HF-HRRP,0.9619,17.8091,18.5142,234.0,39.0,2020-07-01,2023-06-30
160146,READM-30-COPD-HRRP,0.9021,15.8894,17.6134,,,2020-07-01,2023-06-30
160146,READM-30-AMI-HRRP,0.9983,11.0799,11.0983,109.0,12.0,2020-07-01,2023-06-30
160147,READM-30-PN-HRRP,0.9536,12.9334,13.5629,,,2020-07-01,2023-06-30
160147,READM-30-HF-HRRP,0.9349,16.7793,17.9477,,,2020-07-01,2023-06-30
160147,READM-30-COPD-HRRP,1.0012,18.4312,18.4086,,,2020-07-01,2023-06-30
160153,READM-30-PN-HRRP,1.0398,17.7166,17.0386,284.0,53.0,2020-07-01,2023-06-30
160153,READM-30-HIP-KNEE-HRRP,0.8486,6.1524,7.2503,,,2020-07-01,2023-06-30
160153,READM-30-HF-HRRP,0.9553,20.5429,21.5049,235.0,45.0,2020-07-01,2023-06-30
160153,READM-30-COPD-HRRP,0.9387,16.9074,18.0117,,,2020-07-01,2023-06-30
160153,READM-30-CABG-HRRP,1.1315,13.0069,11.4949,,,2020-07-01,2023-06-30
160153,READM-30-AMI-HRRP,1.0284,14.0019,13.615,169.0,25.0,2020-07-01,2023-06-30
170006,READM-30-PN-HRRP,1.0077,15.7234,15.6027,143.0,23.0,2020-07-01,2023-06-30
170006,READM-30-HIP-KNEE-HRRP,0.9653,3.2102,3.3257,,,2020-07-01,2023-06-30
170006,READM-30-HF-HRRP,1.0236,19.7963,19.3391,113.0,24.0,2020-07-01,2023-06-30
170006,READM-30-COPD-HRRP,1.0017,16.8524,16.8241,,,2020-07-01,2023-06-30
